abs_scu_id,scu_label,abs_sent_id,text,text_spans,year,filepath,multi_sent,topic,w_overlap
2009~!~D0935-A-EFGH~!~30~!~SCU,An agreement was reached on financing the stadium,2009~!~D0935-A-EFGH~!~2875~!~0,City Council chairman Linda Cropp insisted half the construction cost be paid for privately but a compromise was reached.,construction cost...a compromise was reached,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0935-A-EFGH.pyr,False,D0935-A-EFGH,1
2009~!~D0935-A-EFGH~!~30~!~SCU,An agreement was reached on financing the stadium,2009~!~D0935-A-EFGH~!~2874~!~3,"After many snags, Mayor Williams reached a compromise approved by both Major League Baseball and the city council.",Mayor Williams reached a compromise approved by both Major League Baseball and the city council,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0935-A-EFGH.pyr,False,D0935-A-EFGH,1
2008~!~D0846-B-ADEH~!~29~!~SCU,"The funeral service for Pope John Paul II was held Friday, April 8.",2008~!~D0846-B-ADEH~!~2898~!~0,"The funeral service for Pope John Paul II was held Friday, April 8.","The funeral service for Pope John Paul II was held Friday, April 8",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0846-B-ADEH.pyr,False,D0846-B-ADEH,10
2008~!~D0846-B-ADEH~!~29~!~SCU,"The funeral service for Pope John Paul II was held Friday, April 8.",2008~!~D0846-B-ADEH~!~2898~!~1,The world said a final farewell to Pope John Paul II at his solemn funeral on April 8.,The world said a final farewell to Pope John Paul II at his solemn funeral on April 8,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0846-B-ADEH.pyr,False,D0846-B-ADEH,7
2008~!~D0846-B-ADEH~!~48~!~SCU,Cardinals will meet on April 18 to elect a new pontiff,2008~!~D0846-B-ADEH~!~2900~!~0,Cardinals will meet on April 18 to elect a new pontiff.,Cardinals will meet on April 18 to elect a new pontiff,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0846-B-ADEH.pyr,False,D0846-B-ADEH,7
2008~!~D0846-B-ADEH~!~48~!~SCU,Cardinals will meet on April 18 to elect a new pontiff,2008~!~D0846-B-ADEH~!~2900~!~1,The cardinals will meet in secret to elect a successor.,The cardinals will meet in secret to elect a successor,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0846-B-ADEH.pyr,False,D0846-B-ADEH,3
2008~!~D0846-B-ADEH~!~48~!~SCU,Cardinals will meet on April 18 to elect a new pontiff,2008~!~D0846-B-ADEH~!~2900~!~2,Cardinals will begin the conclave to elect a successor on April 18.  ,Cardinals will begin the conclave to elect a successor on April 18,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0846-B-ADEH.pyr,False,D0846-B-ADEH,4
2008~!~D0846-B-ADEH~!~32~!~SCU,Friday was declared a national day of mourning in Poland,2008~!~D0846-B-ADEH~!~2909~!~0,"Friday was declared a national day of mourning in Poland, home of his birth, and in Malawi, South Africa.",Friday was declared a national day of mourning in Poland,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0846-B-ADEH.pyr,False,D0846-B-ADEH,6
2008~!~D0846-B-ADEH~!~32~!~SCU,Friday was declared a national day of mourning in Poland,2008~!~D0846-B-ADEH~!~2918~!~1,The late Pope's native Poland declared a national holiday.,The late Pope's native Poland declared a national holiday,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0846-B-ADEH.pyr,False,D0846-B-ADEH,3
2009~!~D0937-B-ABCG~!~139~!~SCU,Doctors decided not to remove the pellet,2009~!~D0937-B-ABCG~!~2932~!~0,"Doctors decided not to remove the pellet, saying they would treat his condition medically.",Doctors decided not to remove the pellet...treat his condition medically,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0937-B-ABCG.pyr,False,D0937-B-ABCG,4
2009~!~D0937-B-ABCG~!~139~!~SCU,Doctors decided not to remove the pellet,2009~!~D0937-B-ABCG~!~2932~!~1,Doctors are optimistic the pellet won't cause future problems.,Doctors are optimistic the pellet won't cause future problems,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0937-B-ABCG.pyr,False,D0937-B-ABCG,2
2009~!~D0937-B-ABCG~!~145~!~SCU,A Texas sheriff's office cleared Cheney of any wrongdoing,2009~!~D0937-B-ABCG~!~2937~!~0,In Texas a sheriff's office cleared Cheney of any wrongdoing.,In Texas a sheriff's office cleared Cheney of any wrongdoing,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0937-B-ABCG.pyr,False,D0937-B-ABCG,6
2009~!~D0937-B-ABCG~!~145~!~SCU,A Texas sheriff's office cleared Cheney of any wrongdoing,2009~!~D0937-B-ABCG~!~2937~!~1,A Texas sheriff's office cleared Cheney of any wrongdoing in the incident. ,A Texas sheriff's office cleared Cheney of any wrongdoing in the incident,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0937-B-ABCG.pyr,False,D0937-B-ABCG,6
2009~!~D0937-B-ABCG~!~140~!~SCU,Between 5 and 200 pellets are lodged in his body,2009~!~D0937-B-ABCG~!~2940~!~0,Between 5 and 200 pellets are lodged in his body.,Between 5 and 200 pellets are lodged in his body,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0937-B-ABCG.pyr,False,D0937-B-ABCG,5
2009~!~D0937-B-ABCG~!~140~!~SCU,Between 5 and 200 pellets are lodged in his body,2009~!~D0937-B-ABCG~!~2931~!~3,One of the 100 shotgun pellets that wounded him moved into his heart and caused the attack.,100 shotgun pellets,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0937-B-ABCG.pyr,False,D0937-B-ABCG,1
2008~!~D0802-A-ACEH~!~17~!~SCU,Ice continues to melt in the Arctic,2008~!~D0802-A-ACEH~!~2984~!~0,"In Antarctica and the Artic, ice melts are causing complex questions about the impact of global warming.","Artic, ice melts",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0802-A-ACEH.pyr,False,D0802-A-ACEH,2
2008~!~D0802-A-ACEH~!~17~!~SCU,Ice continues to melt in the Arctic,2008~!~D0802-A-ACEH~!~2984~!~1,Ice continues to melt at an alarming rate in both the Arctic and Antarctic.,Ice continues to melt at an alarming rate in...the Arctic,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0802-A-ACEH.pyr,False,D0802-A-ACEH,4
2008~!~D0802-A-ACEH~!~18~!~SCU,Ice continues to melt in the Antarctic,2008~!~D0802-A-ACEH~!~2984~!~1,Ice continues to melt at an alarming rate in both the Arctic and Antarctic.,Ice continues to melt at an alarming rate in...the...Antarctic,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0802-A-ACEH.pyr,False,D0802-A-ACEH,4
2008~!~D0802-A-ACEH~!~18~!~SCU,Ice continues to melt in the Antarctic,2008~!~D0802-A-ACEH~!~2984~!~0,"In Antarctica and the Artic, ice melts are causing complex questions about the impact of global warming.",In Antarctica...ice melts,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0802-A-ACEH.pyr,False,D0802-A-ACEH,2
2008~!~D0844-A-BEFH~!~59~!~SCU,Bush cited religion as one criterion for her selection,2008~!~D0844-A-BEFH~!~2993~!~0,Bush cited religion as one criterion for her selection.,Bush cited religion as one criterion for her selection,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0844-A-BEFH.pyr,False,D0844-A-BEFH,5
2008~!~D0844-A-BEFH~!~59~!~SCU,Bush cited religion as one criterion for her selection,2008~!~D0844-A-BEFH~!~2993~!~1,"On Oct. 12, 2005 Bush tried to promote confirmation by vouching for Miers as an evangelical Christian, but conservatives said the issue was not religion but her lack of qualifications.",Bush tried to promote confirmation by vouching for Miers as an evangelical Christian,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0844-A-BEFH.pyr,False,D0844-A-BEFH,2
2008~!~D0844-A-BEFH~!~59~!~SCU,Bush cited religion as one criterion for her selection,2008~!~D0844-A-BEFH~!~2993~!~2,Bush stated that part of Miers life is her religion and that appeared to further inflame the controversy.,Bush stated that part of Miers life is her religion,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0844-A-BEFH.pyr,False,D0844-A-BEFH,2
2008~!~D0844-A-BEFH~!~58~!~SCU,Some critics charged cronyism in the selection,2008~!~D0844-A-BEFH~!~2994~!~0,Some Bush critics charged cronyism in the selection.,Some Bush critics charged cronyism in the selection,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0844-A-BEFH.pyr,False,D0844-A-BEFH,4
2008~!~D0844-A-BEFH~!~58~!~SCU,Some critics charged cronyism in the selection,2008~!~D0844-A-BEFH~!~2994~!~2,The major objections are that she has few credentials or qualifications and that the nomination looks like cronyism.,the nomination looks like cronyism,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0844-A-BEFH.pyr,False,D0844-A-BEFH,1
2008~!~D0844-A-BEFH~!~53~!~SCU,President Bush nominated Harriet Miers for the Supreme Court,2008~!~D0844-A-BEFH~!~2999~!~0,President Bush's nomination of Harriet Miers for the Supreme Court caused much consternation.,President Bush's nomination of Harriet Miers for the Supreme Court,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0844-A-BEFH.pyr,False,D0844-A-BEFH,5
2008~!~D0844-A-BEFH~!~53~!~SCU,President Bush nominated Harriet Miers for the Supreme Court,2008~!~D0844-A-BEFH~!~2995~!~0,President Bush nominated his longtime lawyer and friend Harriet Miers for the U.S. Supreme Court to replace retiring Justice Sandra Day O'Conner.,President Bush nominated...Harriet Miers for the U.S. Supreme Court,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0844-A-BEFH.pyr,False,D0844-A-BEFH,7
2008~!~D0844-A-BEFH~!~53~!~SCU,President Bush nominated Harriet Miers for the Supreme Court,2008~!~D0844-A-BEFH~!~2999~!~2,President Bush nominated his longtime lawyer and friend Harriet Miers for the US Supreme Court.,President Bush nominated...Harriet Miers for the US Supreme Court,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0844-A-BEFH.pyr,False,D0844-A-BEFH,7
2008~!~D0844-A-BEFH~!~53~!~SCU,President Bush nominated Harriet Miers for the Supreme Court,2008~!~D0844-A-BEFH~!~2996~!~2,President Bush has nominated White House Counsel Harriet Miers to the Supreme Court.,President Bush has nominated...Harriet Miers to the Supreme Court,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0844-A-BEFH.pyr,False,D0844-A-BEFH,7
2009~!~D0912-A-BCDG~!~150~!~SCU,Sheehan founded Gold Star Families for Peace,2009~!~D0912-A-BCDG~!~3014~!~0,"Cindy Sheehan, whose soldier son was killed in Iraq, formed the anti-war group Gold Star Families For Peace in early 2005.",Cindy Sheehan...formed the anti-war group Gold Star Families For Peace,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0912-A-BCDG.pyr,False,D0912-A-BCDG,5
2009~!~D0912-A-BCDG~!~150~!~SCU,Sheehan founded Gold Star Families for Peace,2009~!~D0912-A-BCDG~!~3015~!~1,She co-founded Gold Star Families for Peace.,She co-founded Gold Star Families for Peace,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0912-A-BCDG.pyr,False,D0912-A-BCDG,5
2009~!~D0912-A-BCDG~!~150~!~SCU,Sheehan founded Gold Star Families for Peace,2009~!~D0912-A-BCDG~!~3014~!~1,"She made public appearances to oppose the war and founded the anti-war group, Gold Star Families for Peace.","founded the anti-war group, Gold Star Families for Peace",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0912-A-BCDG.pyr,False,D0912-A-BCDG,5
2009~!~D0912-A-BCDG~!~150~!~SCU,Sheehan founded Gold Star Families for Peace,2009~!~D0912-A-BCDG~!~3015~!~3,She founded the Gold Star Families for Peace and began making appearances and leading protests around the country.,She founded the Gold Star Families for Peace,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0912-A-BCDG.pyr,False,D0912-A-BCDG,5
2009~!~D0912-A-BCDG~!~156~!~SCU,"Sheehan led roadside protest near Crawford, Texas",2009~!~D0912-A-BCDG~!~3016~!~1,She was turned away while trying to protest the Iraq War at the Pentagon and although she spoke out across the nation it was her roadside vigil near President Bush's Texas ranch that gained the attention of the nation and the world.,her roadside vigil near President Bush's Texas ranch,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0912-A-BCDG.pyr,False,D0912-A-BCDG,4
2009~!~D0912-A-BCDG~!~156~!~SCU,"Sheehan led roadside protest near Crawford, Texas",2009~!~D0912-A-BCDG~!~3020~!~1,"On August 8, 2005, Sheehan led an antiwar protest down the road leading to President Bush's ranch near Crawford, Texas.","Sheehan led an antiwar protest down the road leading to President Bush's ranch near Crawford, Texas",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0912-A-BCDG.pyr,False,D0912-A-BCDG,6
2009~!~D0912-A-BCDG~!~156~!~SCU,"Sheehan led roadside protest near Crawford, Texas",2009~!~D0912-A-BCDG~!~3020~!~2,She traveled to Texas with anti-war activists to seek a meeting with President Bush at his Ranch.,She traveled to Texas with anti-war activists,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0912-A-BCDG.pyr,False,D0912-A-BCDG,1
2009~!~D0912-A-BCDG~!~156~!~SCU,"Sheehan led roadside protest near Crawford, Texas",2009~!~D0912-A-BCDG~!~3020~!~3,"On August 6, 2005, she led protestors to Crawford, Texas, demanding to meet with the President.","she led protestors to Crawford, Texas",2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0912-A-BCDG.pyr,False,D0912-A-BCDG,3
2010~!~D1042-A-BCFH~!~26~!~SCU,England said she went along because of peer pressure,2010~!~D1042-A-BCFH~!~3067~!~1,"England said she knew the abuse was morally and legally wrong but went along because of peer pressure from colleagues and then-boyfriend, Spec.",England said she...went along because of peer pressure from colleagues,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1042-A-BCFH.pyr,False,D1042-A-BCFH,5
2010~!~D1042-A-BCFH~!~26~!~SCU,England said she went along because of peer pressure,2010~!~D1042-A-BCFH~!~3068~!~1,"England said that she was doing as she was told, that she trusted her boyfriend, Spec.",England said that she was doing as she was told,2010,../data/DUC/TAC2010/GuidedSumm2010_eval/manual/pyramids/D1042-A-BCFH.pyr,False,D1042-A-BCFH,2
2008~!~D0839-A-ABCG~!~80~!~SCU,He accepted asylum in Nigeria,2008~!~D0839-A-ABCG~!~3109~!~0,"After Taylor fled Liberia, he took comfortable asylum in Nigeria, agreeing not to interfere in Liberia or other countries.",he took comfortable asylum in Nigeria,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-A-ABCG.pyr,False,D0839-A-ABCG,2
2008~!~D0839-A-ABCG~!~80~!~SCU,He accepted asylum in Nigeria,2008~!~D0839-A-ABCG~!~3109~!~1,Charles Taylor fled Liberia in August 2003 accepting an invitation from Nigeria for exile.,accepting an invitation from Nigeria for exile,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-A-ABCG.pyr,False,D0839-A-ABCG,2
2008~!~D0839-A-ABCG~!~80~!~SCU,He accepted asylum in Nigeria,2008~!~D0839-A-ABCG~!~3106~!~0,"In August 2003, former Liberian President, Charles Taylor, accepted asylum in Nigeria from 17 counts of war crimes in Sierra Leone.","Charles Taylor, accepted asylum in Nigeria",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-A-ABCG.pyr,False,D0839-A-ABCG,3
2008~!~D0839-A-ABCG~!~79~!~SCU,Former President Charles Taylor fled Liberia in August 2003,2008~!~D0839-A-ABCG~!~3108~!~1,Former Liberian President Charles Taylor fled to Nigeria in August 2003 and is under house arrest at a riverside villa in Calabar.,Former Liberian President Charles Taylor fled to Nigeria in August 2003,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-A-ABCG.pyr,False,D0839-A-ABCG,6
2008~!~D0839-A-ABCG~!~79~!~SCU,Former President Charles Taylor fled Liberia in August 2003,2008~!~D0839-A-ABCG~!~3109~!~1,Charles Taylor fled Liberia in August 2003 accepting an invitation from Nigeria for exile.,Charles Taylor fled Liberia in August 2003,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-A-ABCG.pyr,False,D0839-A-ABCG,6
2008~!~D0839-A-ABCG~!~79~!~SCU,Former President Charles Taylor fled Liberia in August 2003,2008~!~D0839-A-ABCG~!~3109~!~0,"After Taylor fled Liberia, he took comfortable asylum in Nigeria, agreeing not to interfere in Liberia or other countries.",After Taylor fled Liberia,2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-A-ABCG.pyr,False,D0839-A-ABCG,3
2008~!~D0839-A-ABCG~!~79~!~SCU,Former President Charles Taylor fled Liberia in August 2003,2008~!~D0839-A-ABCG~!~3106~!~0,"In August 2003, former Liberian President, Charles Taylor, accepted asylum in Nigeria from 17 counts of war crimes in Sierra Leone.","In August 2003, former Liberian President, Charles Taylor, accepted asylum in Nigeria",2008,../data/DUC/TAC2008/UpdateSumm08_eval/manual/pyramids/D0839-A-ABCG.pyr,False,D0839-A-ABCG,5
2009~!~D0915-A-CFGH~!~217~!~SCU,Al-Qaida attacked in Khanaqin,2009~!~D0915-A-CFGH~!~3154~!~0,A suicide bomber of al-Zarqawi's al-Qaida network attacked a station in Khanaqin.,al-Zarqawi's al-Qaida network attacked a station in Khanaqin,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0915-A-CFGH.pyr,False,D0915-A-CFGH,4
2009~!~D0915-A-CFGH~!~217~!~SCU,Al-Qaida attacked in Khanaqin,2009~!~D0915-A-CFGH~!~3154~!~1,"The worst attacks were a car bomb in Samarra that hit a nearby Iraqi army patrol, killing seven; and a Zarqawi-connected suicide bomber who approached a Khanaqin polling station and set off a blast that killed eight, including three soldiers. ",a Zarqawi-connected suicide bomber who approached a Khanaqin polling station,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0915-A-CFGH.pyr,False,D0915-A-CFGH,2
2009~!~D0915-A-CFGH~!~253~!~SCU,More violence expected on election day,2009~!~D0915-A-CFGH~!~3175~!~0,They promised more violence on election day. ,They promised more violence on election day,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0915-A-CFGH.pyr,False,D0915-A-CFGH,3
2009~!~D0915-A-CFGH~!~253~!~SCU,More violence expected on election day,2009~!~D0915-A-CFGH~!~3175~!~1,Violence is expected to escalate on Sunday and continue after the elections.,Violence is expected to escalate on Sunday,2009,../data/DUC/TAC2009/UpdateSumm09_eval/manual/pyramids/D0915-A-CFGH.pyr,False,D0915-A-CFGH,3
